Lehti;Number;Number_extra;Count;Year;Tekijä;Novelli;Alkup-novelli;Alkup-vuosi;Suomentaja;runo;raapale;filk
Portti;2;;;2015;Leijon, Maarit;Punainen professori;;;;;;
Portti;1;;;2011;Leijon, Maarit;Sydämetön;;;;;;
Portti;2;;;1999;Leinonen, Anne;Hänen majesteettinsa salaisessa palvelussa;;;;;;
Portti;2;;;2002;Leinonen, Anne;Ilottomien ihmisten kylä;;;;;;
Portti;4;;;2018;Leinonen, Anne;Kenttäpostia;;;;;;
Portti;2;;;2003;Leinonen, Anne;Koiperhoset;;;;;;
Portti;3;;;2008;Leinonen, Anne;Kutsuvat sitä kuolemaksi;;;;;;
Portti;1;;;2004;Leinonen, Anne;Lautturin tytär;;;;;;
Portti;1;;;2005;Leinonen, Anne;Mestariseppä;;;;;;
Portti;2;;;2007;Leinonen, Anne;Minun katseeni lävistää sinut;;;;;;
Portti;3;;;2010;Leinonen, Anne;Nahat;;;;;;
Portti;4;;;2011;Leinonen, Anne;Oliverin kirja;;;;;;
Portti;1;;;2009;Leinonen, Anne;Pienen rasian jumala;;;;;;
Portti;4;;;2005;Leinonen, Anne;Rusakko;;;;;;
Portti;1;;;2010;Leinonen, Anne;Sanojen mahti;;;;;;
Portti;3;;;2018;Leinonen, Anne;Syyt;;;;;;
Portti;1;;;2006;Leinonen, Anne;Toisinkainen;;;;;;
Portti;1;;;2000;Leinonen, Anne;Umpipuun lapsi;;;;;;
Portti;1;;;2016;Leinonen, Anne;Unelma Pariisista;;;;;;
Portti;4;;;2003;Leinonen, Anne;Valkeita lankoja;;;;;;
Portti;2;;;2004;Leinonen, Anne;Velhonaisen salli elää;;;;;;
Portti;1;;;1996;Leskinen-Myller, Leena;Siriuksen valo;;;;;;
Portti;2;;;1993;Levi, A.U.;Polviampujan installaatio;;;;;;
Portti;2;;;1986;Lindroos, Veikko;Paluu;;;;;;
Portti;3;;;1999;Linna, Martti;Herra Sirius pitää lapsista;;;;;;
Portti;1;;;1999;Luhtala, Veera;Lemuris tuberis;;;;;;
Portti;1;;;1999;Luotonen, Katriina;Yhdeksi lihaksi;;;;;;
Portti;3;;;1989;Mahnala, Marko;Helmiä ja kylpy eli mies nesteestä;;;;;;
Portti;1;;;2016;Malinen, Anna;Elämännälkä;;;;;;
Portti;3;;;2012;Malinen, Anna;Marras;;;;;;
Portti;3;;;2011;Malinen, Anna;Siemen;;;;;;
Portti;2;;;1983;Markkanen, Olavi;Liskon silmät;;;;;;
Portti;1;;;1983;Markkanen, Olavi;Manan mailla;;;;;;
Portti;4;;;1988;Markkanen, Olavi;Oi kuusipuu;;;;;;
Portti;1;;;1987;Markkanen, Olavi;Pyörä;;;;;;
Portti;2;;;1987;Markkula, Pekka;Viimeinen ehtoollinen;;;;;;
Portti;2;;;2001;Marko, Sara;Tapion laulu;;;;;;
Portti;2;;;2010;Martelius, Hanne;Stuttgart ennen talvea;;;;;;
Portti;1;;;2001;Mattila, Reijo & Mäkelä, Seppo;Mirjan kompuutteri;;;;;;
Portti;3;;;2010;Maunuksela, Klaus;Taiteilijasielunvaellus;;;;;;
Portti;1;;;2011;Meriläinen, Sirpa;Selkärangattomat ystävämme;;;;;;
Portti;4;;;2006;Miettinen, J.K.;Eettisiä keinoja;;;;;;
Portti;1;;;2007;Miettinen, J.K.;Jäytää;;;;;;
Portti;3;;;2004;Miettinen, J.K.;Khii\yksin\Taivaanalla;;;;;;
Portti;3;;;2007;Miettinen, J.K.;Todellinen kenokas;;;;;;
Portti;1;;;2012;Muhonen, Kaisa;Portilla;;;;;;
Portti;3;;;2009;Mykkänen, Erkka;Taalla_pohjantahden_alla.sim;;;;;;
Portti;4;;;2014;Mäki, Merja;Hän jäi vain lepäämään;;;;;;
Portti;2;;;1984;Mäkinen, Ilkka;Tri Martosen esitelmä;;;;;;
Portti;4;;;2008;Männikkö, Timo;Arkkitehti, eli, Nyt se vain täytyy kirjoittaa;;;;;;
Portti;1;;;2010;Männikkö, Timo;Eläinradan pikajunan arvoitus;;;;;;
Portti;2;;;2009;Männikkö, Timo;Miekkaa mahtavampi;;;;;;
Portti;3;;;2011;Männikkö, Timo;Mitä useampi kroko;;;;;;
Portti;4;;;2010;Määttä, Heli;Haukka;;;;;;
Portti;4;;;2009;Nevala, Heikki;Koneesta sinä olet syntyvä;;;;;;
Portti;2;;;2008;Nevala, Heikki;Vaiettu;;;;;;
Portti;1;;;2013;Niemi, Tero;Kasvottomien kellojen Ursula;;;;;;
Portti;4;;;2002;Niemi, Tero & Salminen, Anne;Ja Jumala kutoi mattoja omista hiuksistaan;;;;;;
