Lehti;Number;Number_extra;Count;Year;Tekijä;Artikkeli;Aihe;Viitteet
Portti;4;;;2004;Hurtta, Boris;Arvid Lydecken, Satumaan suurlähettiläs;Sadut;Lydecken, Arvid
Portti;2;;;1998;Hurtta, Boris;Monena mies tekiessään;;Markkula, Pekka
Portti;4;;;1985;Kalenius, Veli;Vaihtoehto-Runeberg asialla?;;Martin, George R.R.
Portti;1;;;2014;Iivonen, Jyrki;A. Merritt - 1930-luvun tieteiskertomusten mestari;;Merritt, Abraham
Portti;4;;;2007;Soikkonen, Leila;Erilaisuus, yksinäisyys ja voima - naishahmot ja toiseus C.L. Mooren novelleissa;;Moore, C.L.
Portti;3;;;2016;Jalava, Markku;In memoriam;;Murtosaari, Jukka
Portti;1;;;1997;Salin, Petri;Also Sprach Hollywood;Musiikki;
Portti;4;;;1987;Altmann, Johannes;Franz Schubert ja kaksoisolennon historia;Musiikki;
Portti;2;;;1986;Altmann, Johannes;Hector Berlioz: Rakkaus-kosto-mestariteos;Musiikki;
Portti;4;;;2005;Mänttäri, Tiina;Hector ja leijona - Yhteiskuntakriitikon fantastiset polut;Musiikki;
Portti;1;;;2014;Erkki, Harri;"Maailman ainoa ""esoteerinen ooppera"" selittää maailmansyntyä - Dzyanin kirja";Musiikki, Matti Rag Paananen;
Portti;4;;;1988;Altmann, Johannes;Mahlerin ja Silverbergin filosofisesta yhtenevyydestä;Musiikki;
Portti;4;;;2008;Leppänen, Erkka;Science fiction suomirockissa;Musiikki;
Portti;2;;;1994;Mononen, Timo;S.P.O.C.K.;Musiikki;
Portti;2;;;2009;Erkki, Harri;Suomen ensimmäinen scifiproge vuodelta 1974: Andien Metallikirjasto avaruuteen 1925, Matti Rag Paananen sävelsi matkaraportin;Musiikki, Matti Rag Paananen;
Portti;1;;;2003;Nyman, Jukka;Bertil Mårtenson: ympäristöstä illusiottomuuteen;;Mårtenson, Bertil
Portti;3;;;2007;Erkki, Harri;J. Pekka Mäkelä kirjoittaa tavallisen ihmisen scifiä;;Mäkelä, J. Pekka
Portti;1;;;1987;Barr, Marleen;Feministinen fabulointi;Naiskirjailijat, Feminismi;
Portti;1;;;1994;Mänttäri, Tiina;Kun hyvin pienet olennot kirjoittavat kirjoja...;Naiskirjailijat, Feminismi;
Portti;3;;;1985;Sinisalo, Johanna;Nainen science fictionin maailmassa;Naiskirjailijat, Feminismi;
Portti;2;;;1986;Barr, Marleen;Roolimuunnelmia sukupuolten sodankäynnissä;Naiskirjailijat, Feminismi;
Portti;1;;;1989;Rosvall, Matti;Hämärän mies astuu esiin;;Nenonen, Kari
Portti;4;;;2006;Hurtta, Boris;Mister Kauhu on lähtenyt;;Nenonen, Kari
Portti;1;;;1998;Nyman, Jukka;Peter Nilson in memoriam;;Nilson, Peter
Portti;3;;;1995;Saviniemi, Kari;Seikkailuja, salanimiä, science fictionia;;Nuorvala, Kaarlo
Portti;4;;;2013;Iivonen, Jyrki;Fitz-James O'Brienin irlantilais-amerikkalaista kauhua;;O'Brien, Fitz-James
Portti;3;;;1988;Tiempo, Pekka;Flann O'Brien - tervettä hulluutta vihreältä saarelta;;O'Brien, Flann
Portti;2;;;2012;Koponen, Jari;Odoevski - fantasti edellä aikaansa;;Odoevski, Vladimir
Portti;2;;;1998;Sarmavuori, Katri;Muupallon heijastukset Maapalloon - Arto Paasilinnan tiedefantasiat ja maailmanlopun ennustukset;;Paasilinna, Arto
Portti;1;;;2008;Hurtta, Boris;Kaapparin lokikirjasta: Pakanahistoriallista ajanvietettä - Ensimmäinen osa: Kivikauden poika kaikki temput ties;Paleofiktio;
Portti;4;;;2011;Soikkeli, M.G.;Paleofiktio ja sen suhde tieteiskirjallisuuteen;Paleofiktio;
Portti;2;;;2009;Pietilä, Timo;Ajatuksia vuoden 2009 Hugo-ehdokkaista;Palkinnot, Hugo-palkinnot;
Portti;3;;;2010;Pietilä, Timo;Ajatuksia vuoden 2010 Hugo-ehdokkaista;Palkinnot, Hugo-palkinnot;
Portti;3;;;2012;Pietilä, Timo;Ajatuksia vuoden 2012 Hugo-ehdokkaista;Palkinnot, Hugo-palkinnot;
Portti;3;;;2013;Pietilä, Timo;Ajatuksia vuoden 2013 Hugo-ehdokkaista;Palkinnot, Hugo-palkinnot;
Portti;3;;;2014;Pietilä, Timo;Ajatuksia vuoden 2014 Hugo-ehdokkaista;Palkinnot, Hugo-palkinnot;
Portti;3;;;2015;Pietilä, Timo;Ajatuksia vuoden 2015 Hugo-ehdokkaista;Palkinnot, Hugo-palkinnot;
Portti;3;;;2016;Pietilä, Timo;Ajatuksia vuoden 2016 Hugo-ehdokkaista;Palkinnot, Hugo-palkinnot;
Portti;3;;;2017;Pietilä, Timo;Ajatuksia vuoden 2017 Hugo-ehdokkaista;Palkinnot, Hugo-palkinnot;
Portti;3;;;2018;Pietilä, Timo;Ajatuksia vuoden 2018 Hugo-ehdokkaista;Palkinnot, Hugo-palkinnot;
Portti;3;;;2019;Pietilä, Timo;Ajatuksia vuoden 2019 Hugo-ehdokkaista;Palkinnot, Hugo-palkinnot;
Portti;1;;;1983;Nikkonen, Raimo;Hugo-palkintojen historiaa;Palkinnot, Hugo-palkinnot;
Portti;3;;;1983;Nikkonen, Raimo;Nebula-palkintojen historiaa;Palkinnot, Nebula-palkinnot;
Portti;3;;;1989;Kazantsev, Sergei;Neuvostoliittolaisen tieteiskirjallisuuden palkintoja;Palkinnot, Neuvostoliitto, Venäjä;
Portti;4;;;2002;Eskola, Kanerva & Mäyrä, Frans & Nikkonen, Raimo;Novellikilpailu 2002;Palkinnot, Portin novellikilpailu;
Portti;4;;;2003;Eskola, Kanerva & Mäyrä, Frans & Nikkonen, Raimo;Novellikilpailu 2003;Palkinnot, Portin novellikilpailu;
Portti;4;;;2004;Eskola, Kanerva & Mäyrä, Frans & Nikkonen, Raimo;Novellikilpailu 2004;Palkinnot, Portin novellikilpailu;
Portti;4;;;2007;Eskola, Kanerva & Mäyrä, Frans & Nikkonen, Raimo;Novellikilpailu 2007;Palkinnot, Portin novellikilpailu;
Portti;4;;;2012;Eskola, Kanerva & Nikkonen, Raimo & Rantalaiho, Liisa;Novellikilpailu 2012;Palkinnot, Portin novellikilpailu;
Portti;4;;;2013;Eskola, Kanerva & Mäyrä, Frans & Nikkonen, Raimo;Novellikilpailu 2013;Palkinnot, Portin novellikilpailu;
Portti;4;;;2014;Rantalaiho, Liisa;Novellikilpailu 2014;Palkinnot, Portin novellikilpailu;
Portti;4;;;2001;Heino, Aarre;Novelliseikkailu 2001;Palkinnot, Portin novellikilpailu;
Portti;4;;;1999;Heino, Aarre;Portin Millennium-novellit 1999;Palkinnot, Portin novellikilpailu;
Portti;4;;;2008;Eskola, Kanerva & Mäyrä, Frans & Nikkonen, Raimo;Tieteis- ja fantasianovellien kirjoituskilpailu 2008:n tulokset;Palkinnot, Portin novellikilpailu;
Portti;4;;;2009;Eskola, Kanerva & Mäyrä, Frans & Nikkonen, Raimo;Tieteis- ja fantasianovellien kirjoituskilpailu 2009:n tulokset;Palkinnot, Portin novellikilpailu;
Portti;4;;;2015;Rantalaiho, Leppänen, Nikkonen;Tieteis- ja fantasianovellien kirjoituskilpailu 2015:n tulokset;Palkinnot, Portin novellikilpailu;
Portti;4;;;2016;Rantalaiho, Leppänen, Nikkonen;Tieteis- ja fantasianovellien kirjoituskilpailu 2016:n tulokset;Palkinnot, Portin novellikilpailu;
Portti;4;;;2017;Rantalaiho, Leppänen, Nikkonen;Tieteis- ja fantasianovellien kirjoituskilpailu 2017:n tulokset;Palkinnot, Portin novellikilpailu;
Portti;4;;;2018;Rantalaiho, Leppänen, Nikkonen;Tieteis- ja fantasianovellien kirjoituskilpailu 2018:n tulokset;Palkinnot, Portin novellikilpailu;
Portti;4;;;2019;Rantalaiho, Leppänen, Nikkonen;Tieteis- ja fantasianovellien kirjoituskilpailu 2019:n tulokset;Palkinnot, Portin novellikilpailu;
Portti;4;;;1996;Jalava, Markku;Scifiä Lapista - Jukka Parkkisen visioita;;Parkkinen, Jukka
Portti;3;;;2007;Hirsjärvi, Irma;In memoriam Leena Peltonen 1951-2007;;Peltonen, Leena
Portti;4;;;1993;Petaja, Emil;Emil Petaja kertoo;;Petaja, Emil
Portti;4;;;1994;Nyman, Jukka;Luigi Pirandello: muunneltua totuutta vai totuuden muunnelmia?;;Pirandello, Luigi
Portti;3;;;2013;Leikola, Anto;Edgar Allan Poe ja Maelström;;Poe, Edgar Allan
Portti;3;;;2013;Haarikko, Harri;Edgar Allan Poe - runoilijan muotokuva;;Poe, Edgar Allan
Portti;3;;;2009;Hurtta, Boris;Kaapparin lokikirjasta: Meänkielen myrrysmies;;Pohjanen, Bengt
Portti;4;;;2007;Hurtta, Boris;Kaapparin lokikirjasta: Liian lahjakas kirjailija?;;Pohjanpää, Arvi
Portti;4;;;1989;anonyymi;Frederik Pohl: Optimisti;;Pohl, Frederik
Portti;4;;;2017;Iivonen, Jyrki;Frank L. Pollack - Tuntemattomaksi jäänyt tarinoiden kertoja;;Pollack, Frank L.
Portti;2;;;1999;Murtosaari, Jukka;Richard Powers;Taide, Kuvitus;
Portti;3;;;1993;Nyman, Jukka;Autopainajaisia ja surumielisiä visioita;;Prosperi, Pierfrancesco
Portti;4;;;1996;Hotakainen, Markus;Philip Pullman, tarinankertoja;;Pullman, Philip
Portti;3;;;1986;Koskinen, Ari P.;Tarinaa tieteiskuunnelmista;Radio, Kuunnelmat;
Portti;2;;;2017;Koponen, Jari;Kotimainen fantasiamatka 1700-luvulta;;Radloff, Fredrik Wilhelm
Portti;4;;;2009;Hurtta, Boris;Kaapparin lokikirjasta: Haamulinnan herra;;Railo, Eino
Portti;3;;;1997;Iivonen, Jyrki;Ayn Rand: Katsaus elämään ja tuotantoon;;Rand, Ayn
Portti;3;;;2004;Erkki, Harri;Rikos ja ristiinnaulittu - Alastair Reynolds etsii armoa avaruusoopperan näyttämöllä;;Reynolds, Alastair
Portti;4;;;1994;Nygren, Anneli;Suuren tarinan jälkeen;;Rice, Anne
Portti;1;;;1998;Hurtta, Boris;Keltaisten varjojen aika;;Rohmer, Sax
Portti;3;;;2011;Koponen, Jari;Romanialainen rapsodia;Romania;
Portti;1;;;1982;Kankaanpää, Jaakko;Dungeons and Dragons eli lyhyt johdatus fantasiapelien todellisuuteen;Pelit, Roolipelit;
Portti;3;;;2015;Soikkeli, M.G.;Jerry Määttä tuntee ruotsalaisen scifin juuret;Ruotsi;
Portti;3;;;2015;Soikkeli, M.G.;Ruotsalaisen scifin kuumat nuoruusvuodet;Ruotsi;
Portti;2;;;1987;Engholm, Ahrvid;Science fiction Ruotsissa 1986;Ruotsi;
Portti;2;;;1995;Tuhkanen, Juho-Antti;Ikuisuuden kultakentillä;;Sadelehto, Markku
Portti;1;;;2015;Tuhkanen, Juho-Antti;Maailmanloppua odotellessa - Markku Sadelehto palaa estradille;;Sadelehto, Markku
Portti;4;;;1989;anonyymi;Portinaukossa Markku Sadelehto;;Sadelehto, Markku
Portti;1;;;2010;Bengtsson, Niklas;Pirusatujen perinne ja Lilli Porthan;Sadut;
Portti;1;;;1997;Salin, Petri;Carl Sagan: In Memorian 1934-1996;;Sagan, Carl
Portti;1;;;1996;Pozzo, Felice;Emilio Salgarin suomalaiset insinöörit;;Salgari, Emilio
Portti;4;;;2011;Kontturi, Katja;"Aku, Arthur ja aikakone - Arthur-myytti Don Rosan sarjakuvassa ""The Once and Future Duck""";Sarjakuvat;
Portti;4;;;2013;Kontturi, Katja;"""Arpin Luséne - todellinen mez-tahri-vahraz!"" - Musta ritari vastavoimana Don Rosan Disney-sarjakuvissa";Sarjakuvat;
Portti;2;;;1990;Haaramo, Mikko;Quo vadis, Elfquest;Sarjakuvat;
Portti;2;;;1984;Manninen, Pekka A.;Science fiction -sarjakuvien uusi aalto;Sarjakuvat;
Portti;2;;;1993;Mustonen, Tero;Sweet Dreams, Sandman!;Sarjakuvat;Gaiman, Neil
Portti;3;;;2016;Jalava, Markku;"Veikko ""Joonas"" Savolainen (1929-2016) In memoriam";Sarjakuvat;
Portti;2;;;2012;Rantalaiho, Liisa & Soikkeli, M.G.;Matti Savolainen muistoissamme;;Savolainen, Matti
Portti;4;;;2008;Pietilä, Timo;Ajatuksia vuoden 2008 Hugo-ehdokkaista;Science Fiction, Hugo-palkinnot;
Portti;3;;;2011;Pietilä, Timo;Ajatuksia vuoden 2011 Hugo-ehdokkaista;Science Fiction, Hugo-palkinnot;
Portti;2;;;2002;Erkki, Harri;Arkkitehtuuria ja Maan siirtoa - science fiction, rakentavasti;Science Fiction;
Portti;1;;;2003;Erkki, Harri;Avara maailmankuva aidosta kirjallisuudesta;Science Fiction;
Portti;1;;;2003;Soikkeli, M.G.;Avaruudessa kukaan ei kuule nauruasi;Science Fiction;
Portti;1;;;2011;Hurtta, Boris;Kaapparin lokirjasta: Bonk - mielikuvituksen Nokia - ynnä muuta tietokirjallisuutta;Science Fiction;
Portti;4;;;1999;Soikkeli, M.G.;DNA korvaa sielun;Science Fiction;
Portti;1;;;2004;Rantalaiho, Liisa;Ei-elollisen esineen, asian tai instanssin kuolema?;Science Fiction;
Portti;1;;;1987;Markkula, Pekka;Elämästä, maailmankaikkeudesta ja kaikesta muusta sellaisesta;Science Fiction;
Portti;3;;;1989;Disch, Thomas M.;Epämukavat muukalaisemme;Science Fiction;
Portti;1;;;1995;Salin, Petri;Fantasiaa, rakas Watson?;Science Fiction;
Portti;3;;;1989;Kivinen, S(eppo Kalevi) Albert;Filosofian ja scifin rajamailla;Science Fiction;
Portti;3;;;2016;Erkki, Harri;Galaktinen gourmet-ongelma - mitä ruokalistalla tänään?;Science Fiction;
Portti;1;;;1998;Tuhkanen, Juho-Antti;Genreluennan alkemiaa;Science Fiction;
Portti;4;;;1995;Nikkonen, Raimo;Grolier Science Fiction: The Multimedia Encyclopedia of Science Fiction;Science Fiction;
Portti;3;;;1998;Lamberg, Marko;Ihmemyllyjä, mekaanisia ihmisiä ja tehdasproletaareja;Science Fiction;
Portti;1;;;2002;Widenius, Erkki;Ihmisyyden kielioppia etsimässä;Science Fiction;
Portti;4;;;1988;Nygren, Anneli;Itseensä viittaava avaruus;Science Fiction;
Portti;4;;;1998;Iivonen, Jyrki;Kaikkien aikojen scifi-teokset;Science Fiction;
Portti;4;;;1985;Hirsjärvi, Irma;Kasvatus, koulutus ja tieteiskirjallisuus;Science Fiction;
Portti;2;;;2015;Erkki, Harri;Kehitys, kehitysoppi, scifi ja kirjallisuuden evoluutio;Science Fiction;
Portti;4;;;1982;Savolainen, Matti;Kielitieteestä ja tieteiskirjallisuudesta;Science Fiction;
Portti;4;;;2003;Soikkeli, M.G.;Konerakastajan ja geenisodan kuvitelmia barokista kyberpornoon;Science Fiction;
Portti;2;;;2019;Soikkeli, M.G.;Kuu tieteiskuvitelmissa ennen ja jälkeen ensimmäisten k;Science Fiction;
Portti;2;;;1984;Pietilä, Timo;Lääketiede ja science fiction;Science Fiction;
Portti;4;;;1999;Soikkeli, M.G.;Maailmanloppu tieteiskirjojen tehokeinona;Science Fiction;
Portti;2;;;2005;Soikkeli, M.G.;Mielen manipulaatioita ja matkoja sisäavaruuteen;Science Fiction;
Portti;3;;;2004;Widenius, Erkki;Museo Seattlen avaruusneulan juurella;Science Fiction;
Portti;1;;;2008;Väätänen, Päivi;Musta muukalainen - afroamerikkalainen tieteiskirjallisuus;Science Fiction;
Portti;2;;;2018;Erkki, Harri;Para, golem, robotti - mutta kuka pelastaisi ihmisen?;Science Fiction;
Portti;2;;;2001;Salin, Petri;Perimmäisten kysymysten äärellä;Science Fiction;
Portti;3;;;2003;Erkki, Harri;Pinnan alla;Science Fiction;
Portti;2;;;2004;Erkki, Harri;Pääosassa ihminen;Science Fiction;
Portti;2;;;1987;Revonsuo, Antti;Science fiction ja filosofia;Science Fiction;
Portti;4;;;2005;Soikkeli, M.G.;Scifi, uskonto ja aikamatkat;Science Fiction;
Portti;2;;;2010;Soikkeli, M.G.;Scifin historia on hullun tiedemiehen historiaa;Science Fiction;
Portti;4;;;1986;Särkijärvi, Jouni J.;SF ja politiikka - luovuuden temmellyskentät;Science Fiction;
Portti;3;;;1986;Manninen, Pekka A.;Sädepistoolin puolustus: Science fictionin olemuksesta;Science Fiction;
Portti;2;;;2011;Erkki, Harri;Talous ja taloustiede - musta aukko scifimaailmassa;Science Fiction;
Portti;3;;;1985;Savolainen, Matti;Tieteen tekemisen etiikasta tieteiskirjallisuudesta;Science Fiction;
Portti;4;;;2019;Erkki, Harri;Tietoisuus, tekoäly ja science fiction;Science Fiction;
Portti;1;;;1983;Nikkonen, Raimo;Toiset maat - rinnakkaismaailmat;Science Fiction;
Portti;2;;;1983;Nikkonen, Raimo;Toiset maat - vaihtoehtomaailmat;Science Fiction;
Portti;2;;;2017;Erkki, Harri;Uskonnolliset myyttiainekset fantasian ja scifin idealähteinä;Science Fiction;
Portti;2;;;1988;Nyman, Jukka;Uskonto-aiheen esiintyminen science fictionissa;Science Fiction;
Portti;3;;;2019;Wrigley, Sylvia;Vanhat naiset tieteiskirjallisuudessa;Science Fiction;
Portti;1;;;2004;Sirkiä, Pekka;"""Ystäväni science fiction""";Science Fiction;
Portti;3;;;1998;Kivinen, S(eppo Kalevi) Albert;Eskatologisia ennakointeja;Sekalaista;
Portti;2;;;2012;Bengtsson, Niklas;Exlibriksiä genrekirjallisuuden ystäville;Sekalaista, taide;
Portti;2;;;2000;Leikola, Anto;Floreanan mysteeri;Sekalaista;
Portti;4;;;2000;Kivinen, S(eppo Kalevi) Albert;Historiallisia mysteerejä: kreivi de Saint-Germain;Sekalaista;
Portti;4;;;2001;Kivinen, S(eppo Kalevi) Albert;Historiallisia mysteerejä: kreivi de Saint-Germain II;Sekalaista;
Portti;3;;;2002;Kivinen, S(eppo Kalevi) Albert;Historiallisia mysteerejä: kreivi de Saint-Germain III;Sekalaista;
Portti;2;;;2005;Kivinen, S(eppo Kalevi) Albert;Historiallisia mysteerejä 2: Rennes-le-Chateaun arvoitus;Sekalaista;
Portti;4;;;2017;Jalava, Markku;In memoriam Simo Sjöblom (1959-2017);Sekalaista;
Portti;1;;;2012;Hurtta, Boris;Kaapparin lokikirjasta: Jälki-Sinuhet;Sekalaista;
Portti;3;;;2012;Hurtta, Boris;Kaapparin lokikirjasta: Kaapparin kova kaksikko - Kuvalehden Kertomisto ja Kosti Koskinen;Sekalaista;
Portti;2;;;2011;Hurtta, Boris;Kaapparin lokikirjasta: Mystiikan maailma;Sekalaista;
Portti;2;;;2012;Hurtta, Boris;Kaapparin lokikirjasta: Mätäkuun juttua;Sekalaista;
Portti;3;;;2007;Hurtta, Boris;Kaapparin lokikirjasta: On meillä aarre verraton;Sekalaista;
Portti;1;;;2009;Hurtta, Boris;Kaapparin lokikirjasta: Umpimähkään - Osku Velhon kohtalon laulu;Sekalaista;
Portti;4;;;1997;Iivonen, Jyrki;Lentävät lautaset Roswellin yllä;Sekalaista;
Portti;4;;;1997;Lusa, Teijo-Kalevi;Viimeinen ihminen Kuussa;Sekalaista;
Portti;4;;;1995;Kaukoniemi, Juha;Visions of Mars;Sekalaista;
Portti;3;;;1991;Salin, Petri;Bernard Shaw ja pitkäikäisyyden teatteri;;Shaw, Bernard
Portti;4;;;1990;anonyymi;Kutsukaa minua tieteiskirjailijaksi;;Silverberg, Robert
Portti;2;;;1988;Rosvall, Matti;Clifford D. Simak;;Simak, Clifford D.
Portti;3;;;1990;Rosvall, Matti;Dan Simmons - kauhun ja scifin uusi mestari;;Simmons, Dan
Portti;2;;;2018;Iivonen, Jyrki;May Sinclair - äänioikeustaistelija ja romanttisten kauhukertomusten kirjoittaja;Naiskirjailijat, Feminismi;Sinclair, May
Portti;4;;;2000;Mäyrä, Frans;Peikkojen päivännousu;;Sinisalo, Johanna
Portti;2;;;2009;Hurtta, Boris;Kaapparin lokikirjasta - Ennen Potteria;;Sleigh, Barbara
Portti;1;;;1985;Rosvall, Matti;Cordwainer Smith - ihmistaidon mestari;;Smith, Cordwainer
Portti;1;;;2008;Bengtsson, Niklas;Laura Soinne - kauhusatujen klassikko;Sadut;Soinne, Laura
Portti;3;;;1995;Nyman, Jukka;Mario Soldati - fantastisia avio-ongelmia;;Soldati, Mario
Portti;1;;;2016;Iivonen, Jyrki;Kumouksellinen vaan ei vallankumouksellinen;;Sologub, Fjodor Kuzmitsh
Portti;2;;;1994;Teittinen, Petri;Deep Space Nine: mennä rohkeasti jonnekin - pysymällä paikallaan avaruudessa;Televisio, Star Trek;
Portti;1;;;1995;Kaukoniemi, Juha;Interactive Technical Manual U.S.S. Enterprise NCC-1701-D;Televisio, Star Trek;
Portti;2;;;1994;Mänttäri, Tiina;Rakas trekkini, siis uusi sukupolvi;Televisio, Star Trek;
Portti;1;;;1988;Mahnala, Marko;Star Trek - Elä pitkään ja kukoista;Televisio, Star Trek;
Portti;4;;;1995;Kaukoniemi, Juha;Star Trek Omnipedia;Televisio, Star Trek;
Portti;2;;;1994;Leveelahti, Jukka;Star Trek: The Next Generation;Televisio, Star Trek;
Portti;2;;;1999;Iivonen, Jyrki;Star Wars Episode 1 - The Phantom Menace;Elokuvat, Star Wars;
Portti;4;;;1994;Lehto, Leevi;Peter Straub ja valon pimeys;;Straub, Peter
Portti;1;;;2015;Heimo, Anne & Koponen, Jari;Ilmapallomatka Marsiin vuodelta 1902;Suomi, Science fiction;
Portti;4;;;2002;Soikkeli, M.G.;Lentävä lautanen humanistin haavissa eli tieteisfiktion suomalaisuus ja universaalius;Suomi, Science fiction;
Portti;1;;;2012;Koponen, Jari;Raja Uraliin! Kirjallisuutemme Suur-Suomi -kuvitelmia;Suomi, Science fiction;
Portti;1;;;2011;Koponen, Jari;SF-leikekirjasta 1 - Rexatomiitin keksijä;Suomi, Science fiction, Erkki Savolainen;
Portti;2;;;1988;Kuitunen, Kalevi;Suomen varhaiset tieteiskirjailijat pelkäsivät naisten ylivaltaa;Suomi, Science fiction;
Portti;1;;;1994;Salin, Petri;Tuomiorovasti Swift ja kirjojen kirja;;Swift, Jonathan
Portti;1;;;2012;Bengtsson, Niklas;Uuskummaa ja scifiä kuvakirjoissa - Shaun Tanin palkittu maailma;;Tan, Shaun
Portti;1;;;1991;Salin, Petri;Clockwork Orange Teatteri Pienessa Suomessa;Teatteri, Näytelmät;
Portti;4;;;1994;Salin, Petri;Perille asti, puutarhan perille;Teatteri, Näytelmät;
Portti;2;;;1996;Salin, Petri;Carterin ilmestys;Televisio, Millennium;
Portti;2;;;2010;Koistinen, aino-Kaisa;Koneen ja ihmisen rajamailla - Battlestar Galactica ja sukupuolitetut koneihmiset;Televisio, TV;
Portti;1;;;1996;Saransaari, Pirjo;Salaiset kansiot, The X-Files-filmografia;Televisio, TV;
Portti;1;;;2005;Toivola, Lea;Teräsmiehen teinivuodet - Tv-sarja Smallville;Televisio, TV;
Portti;1;;;1996;Salin, Petri;X - Täällä jo?;Televisio, TV, X-Files;
Portti;4;;;1995;Enqvist, Kari;Antimaterian syvin olemus;Tiede;
Portti;3;;;1995;Enqvist, Kari;Atomit vailla identiteettiä;Tiede;
Portti;4;;;1994;Enqvist, Kari;Kidnappauksia ja leikkuupuimureita;Tiede;
Portti;1;;;1997;Enqvist, Kari;Kohti kvanttilaaksoa;Tiede;
Portti;1;;;1999;Enqvist, Kari;Kosminen kellari tyhjenee?;Tiede;
Portti;4;;;1999;Enqvist, Kari;Kosmista hakuammuntaa;Tiede;
Portti;2;;;1997;Enqvist, Kari;Kosmoksessa kaikui ja soi;Tiede;
Portti;1;;;1998;Enqvist, Kari;Kuolemattomuuden jäljillä;Tiede;
Portti;3;;;1996;Enqvist, Kari;Maapallon serkut;Tiede;
Portti;2;;;1995;Enqvist, Kari;Neutriinoiden näkymätön valo;Tiede;
Portti;1;;;1995;Enqvist, Kari;Onko konehuoneessa ketään?;Tiede;
Portti;4;;;1997;Enqvist, Kari;Poincaré ja aurinkokunnan tulevaisuus;Tiede;
Portti;3;;;1994;Enqvist, Kari;Ruskeiden kääpiöiden yö;Tiede;
Portti;1;;;1996;Enqvist, Kari;Sata vuotta radioaktiivisuutta;Tiede;
Portti;2;;;1998;Enqvist, Kari;Siirretään ainetta;Tiede;
Portti;3;;;1987;Rantalaiho, Liisa;James J. Tiptree, jr.;;Tiptree, James, jr.
Portti;1;;;1982;Peltonen, Leena;J.R.R. Tolkien ja fantasiakirjallisuus;Fantasia;Tolkien, J.R.R.
Portti;1;;;2016;Korpua, Jyrki;Portti Tolkienin maailmaan - Kuinka J.R.R. Tokien rakensi fantasiateoksensa?;Fantasia;Tolkien, J.R.R.
Portti;1;;;2015;Soikkeli, M.G.;Taru sormusten herrasta modernina romaanina;Fantasia;Tolkien, J.R.R.
Portti;4;;;2012;Korpua, Jyrki;Tutut vieraat hobitit - Kotouttavia ja vieraaksi tekeviä elementtejä J.R.R. Tolkienin Hobitissa ja Tarussa Sormusten Herrasta;Fantasia;Tolkien, J.R.R.
Portti;1;;;2006;Hurtta, Boris;Kaapparin lokikirjasta: Heikki Toppila - Lakeuden lukko;;Toppila, Heikki
Portti;2;;;2002;Widenius, Erkki;Ammattina tieteiskirjailija;;Trout, Kilgore
Portti;4;;;1985;Manninen, Pekka A.;Elämä kummitusten kanssa;;Tutuola, Amos
Portti;2;;;1982;Mälkiä, Matti;Moderni länsimainen utopiakirjallisuus;Utopia;
Portti;4;;;1989;Kuitunen, Kalevi;Utopiaromaanit suuresta Suomesta;Utopia, Suomi;
Portti;4;;;1983;Iivonen, Jyrki;Utopiat venäjänkielisessä kirjallisuudessa;Utopia, Venäjä;
Portti;2;;;2007;Erkki, Harri;Jyrki Vainonen ja tutkimusmatkailua alitajuntaan;;Vainonen, Jyrki
Portti;3;;;2001;Soikkeli, M.G.;Hirviö ilman kulmahampaita - Elisabeth Bathoryn myytti töydentää vampyrologiaa;Vampyyrit, Kauhu;
Portti;1;;;2014;Blom, Minja;Rakkaus ihmisyyden ilmentäjänä television vampyyrisarjoissa;Vampyyrit, Kauhu, Televisio, TV;
Portti;1;;;1993;Nikkonen, Raimo;Vampyyrielokuvia 1896 - 1992;Vampyyrit, Kauhu, Elokuvat;
Portti;1;;;2004;Räty, Ismo;Vampyyrit dvd-elokuvissa;Vampyyrit, Kauhu, Elokuvat;
Portti;1;;;1993;Alanen, Asko;Vampyyrit - elokuvakauhun kukistamattomat ruhtinaat;Vampyyrit, Kauhu, Elokuvat;
Portti;4;;;1998;Tuhkanen, Juho-Antti;Ei niin yleistä, etteikö paikallista;;Vance, Jack
Portti;3;;;2009;Loponen, Mika;Jack Vance, post-pulpin isä;;Vance, Jack
Portti;4;;;1998;Sadelehto, Markku;Jack Vance suomeksi;;Vance, Jack
Portti;4;;;1998;Sadelehto, Markku;Seitsemän tarinaa;;Vance, Jack
Portti;3;;;2005;Widenius, Erkki;Jules Verne ja meri;;Verne, Jules (Gabriel)
Portti;1;;;2008;Leikomaa, Marianne;Charles Vess - fantasiamaailmojen tulkki;Taide, Kuvitus, Charles Vess;
Portti;2;;;2004;Soikkeli, M.G.;Virossa scifi on ulme;Science fiction, Viro;
Portti;4;;;1998;Leikola, Anto;Paroni von Münchhausen, tarinaniskijäin kuningas;;von Münchhausen, paroni
Portti;1;;;1982;Hakala, Juha;Tekniikan maailma;;Vonnegut, Kurt
Portti;2;;;1994;Salin, Petri;Kadonnutta keskiaikaa etsimässä;;Walpole, Horace
Portti;3;;;2008;Bengtsson, Niklas;Unohdettua uskoa ja ihmettä? Mika Waltarin satuvalot;;Waltari, Mika Toimi
Portti;1;;;2015;Iivonen, Jyrki;Herbert Dickkinson Ward - 1800-luvun Ian Fleming ja Tom Clancy;;Ward, Herbert Dickinson
