Lehti;Number;Number_extra;Count;Year;Tekijä;Artikkeli;Aihe;Viitteet
Tähtivaeltaja;3;;;1985;Kilpi, Tuomas;Neekeriankkojen vallankumous VII;Lehdet, Time and Space;
Tähtivaeltaja;3;;;1985;Kilpi, Tuomas;Neekeriankkojen vallankumous VIII;Lehdet, Time and Space;
Tähtivaeltaja;2;;;2002;Jerrman, Toni;Tähtivaeltaja 2384;Lehdet, Tähtivaeltaja;
Tähtivaeltaja;4;;;1992;Tenhunen, Eeva-Liisa;Bob Shaw - scifin surullisen hahmon ritari;;Shaw, Bob
Tähtivaeltaja;2;;;1997;Blommila, Hannu;Juurihoito marraskuun räntäsateessa Lucius Shepardin praktiikalla;;Shepard, Lucius
Tähtivaeltaja;1;;;1993;Lehtonen, Kimmo;Kirjailijan tarina: Dan Simmons;;Simmons, Dan
Tähtivaeltaja;3;;;2019;Jerrman, Toni;Vandana Singh - Ihmisyyden ja todellisuuden lyyrinen tutkija;;Singh, Vandana
Tähtivaeltaja;3;;;2005;Sinisalo, Johanna;James Tiptree, Jr.-palkinnon kiitospuhe;;Sinisalo, Johanna
Tähtivaeltaja;4;;;1998;Jerrman, Toni;Johanna Sinisalo;;Sinisalo, Johanna
Tähtivaeltaja;2;;;2001;Jerrman, Toni;Koko kansan Johanna - Kun Sinisalon Finlandia-sirkus sekoitti Suomen;;Sinisalo, Johanna
Tähtivaeltaja;2;;;2012;Jerrman, Toni;Takomassa rautaa taivaalle - Johanna Sinisalo ja Iron Sky;Elokuvat;Sinisalo, Johanna
Tähtivaeltaja;1;;;1994;Latvanen, Marko;John Skipp & Craig Spector - kauhukirjallisuuden Spick & Span puhdistaa paikat perusteellisesti!;;Skipp, John & Spector, Craig
Tähtivaeltaja;4;;;2001;Halme, Jukka;Kanadan Virtanen puhuu - Scifistä, fantasiasta ja kotimaastaan;;Smith, Douglas
Tähtivaeltaja;4;;;1990;Jerrman, Toni;Menneestä ja tulevasta;;Spinrad, Norman
Tähtivaeltaja;4;;;1995;Jerrman, Toni;Norman Spinrad - 15 vinhaa kysymystä;;Spinrad, Norman
Tähtivaeltaja;4;;;1990;Jerrman, Toni;Norman Spinrad - vaikutuspelin mestari;;Spinrad, Norman
Tähtivaeltaja;2;;;1999;Jerrman, Toni;Tähtien sota - eilen, tänään, huomenna;Elokuvat, Star Wars, Tähtien sota;
Tähtivaeltaja;3;;;1994;Lehtonen, Kimmo;Scifiä kirjoittava ammattilainen - Neal Stephenson;;Stephenson, Neal
Tähtivaeltaja;3;;;1995;Lehtonen, Kimmo;Bruce Sterling - kiihkouskovaisten arkkivihollinen;;Sterling, Bruce
Tähtivaeltaja;3;;;1992;Veintie, Ari;Halpa totuus: Bruce Sterling;;Sterling, Bruce
Tähtivaeltaja;3;;;1992;Veintie, Ari;InterNetView;;Sterling, Bruce
Tähtivaeltaja;4;;;2007;Kuutio, Aleksi;Sean Stewart - häivähdys armoa;;Stewart, Sean
Tähtivaeltaja;4;;;2007;Kuutio, Aleksi;Sean Stewart - perhemagiaa;;Stewart, Sean
Tähtivaeltaja;4;;;2005;Halme, Jukka;Charles Stross - Puhuu ja kirjoittaa;;Stross, Charles
Tähtivaeltaja;1;;;2004;Blommila, Hannu;Haudan partaalta;;Stross, Charles
Tähtivaeltaja;4;;;2005;Lehtonen, Kimmo;Lyhyt johdatus Charles Strossiin;;Stross, Charles
Tähtivaeltaja;2;;;2004;Hiltunen, Petri;Parasta ennen - vilkaisu vanhaan suloiseen Suomi-scifiin;Science fiction, Suomi;
Tähtivaeltaja;4;;;1990;Jerrman, Toni;Vuosikymmenen science fiction -äänestys;Science fiction, Suomi;
Tähtivaeltaja;1;;;2010;Swainston, Steph;Castle-maailman synty;;Swainston, Steph
Tähtivaeltaja;1;;;2010;Polvinen, Merja;Fantasia, maailman rakentaminen ja kertomuksen kuviot;;Swainston, Steph
Tähtivaeltaja;2;;;2005;Blommila, Hannu;Haudan partaalta;;Swainston, Steph
Tähtivaeltaja;1;;;2010;Jerrman, Toni;Tähtivaeltajan kryosohvalla - Steph Swainston;;Swainston, Steph
Tähtivaeltaja;2;;;2003;Jerrman, Toni;Michael Swanwick - Isä Heinäsirkka;;Swanwick, Michael
Tähtivaeltaja;4;;;2003;Jerrman, Toni;Michael Swanwick - Rautalohikäärmeen isännän ääni;;Swanwick, Michael
Tähtivaeltaja;4;;;1994;Kumpulainen, Minna;Anna Ubikin tulla, pyysi Max Eldritch;Teatteri, näytelmät;Dick, Philip K.
Tähtivaeltaja;1;;;2011;Ykspetäjä, Tero;Perkele soikoon!;Teatteri, näytelmät;
Tähtivaeltaja;3;;;1994;Jerrman, Toni;Philip K. Dick -näytelmä Suomeen!;Teatteri, näytelmät;Dick, Philip K.
Tähtivaeltaja;1;;;1998;Niemi, Timo;Aeon Flux - outoa seksuaalisuutta tihkuva surrealistinen scifi-animaatio;Televisio, TV;
Tähtivaeltaja;2;;;1996;Halme, Jukka;Andalusialainen koira kohtaa irvikissan;Televisio, TV;
Tähtivaeltaja;4;;;2000;Jerrman, Toni;Farscape - Tähtimatkailun uusi sukupolvi;Televisio, TV;
Tähtivaeltaja;4;;;1990;Jerrman, Toni;I Am Not a Number. I Am a Free Man! The Prisoner;Televisio, TV;
Tähtivaeltaja;2;;;2015;Jerrman, Toni;Quark - Roskakuskit pelastavat galaksin;Televisio, TV;
Tähtivaeltaja;4;;;1994;Manninen, Pekka A. & Virolainen, Nalle;Ruuturaketti - tv-sarjojen toinen todellisuus, osa 1: Red Dwarf & The X-Files;Televisio, TV;
Tähtivaeltaja;1;;;1995;Manninen, Pekka A.;Ruuturaketti - tv-sarjojen toinen todellisuus, osa 2: Myrskylinnut ovat menoksi;Televisio, TV;
Tähtivaeltaja;4;;;1995;Meriranta, Anetta & Pirinen, Pekka;Ruuturaketti - tv-sarjojen toinen todellisuus, osa 3: Babylon 5;Televisio, TV;
Tähtivaeltaja;3;;;2017;Jerrman, Toni;Saarnaaja, Saatana ja Kuollut nainen - Vertigo-sarjakuvat valtasivat television;Televisio, TV;
Tähtivaeltaja;2;;;2007;Rautsi, Ilja;Star Maidens - Mies, alistu dildopyssyjen edessä!;Televisio, TV;
Tähtivaeltaja;2;;;2016;Jerrman, Toni;The Expanse - Jännitys tiivistyy aurinkokunnassa;Televisio, TV;
Tähtivaeltaja;3;;;2002;Uimonen, Pirkko;Xena - sankaritar ja esikuva;Televisio, TV;
Tähtivaeltaja;2;;;1996;Jerrman, Toni;Melanie Tem ja hullunkuriset perheet;;Tem, Melanie
Tähtivaeltaja;1;;;2013;Roimola, Ben;Ruotsin kautta maailmalle;;Tidbeck, Karin
Tähtivaeltaja;2;;;2006;Isomäki, Risto;Radioviestejä Andromedan galaksiin - alle 100 000 eurolla;Tiede;
Tähtivaeltaja;1;;;1986;Kasvi, Jyrki J.J.;Ehdinkö listiä inhoittavat tähtienväliset eliöt eli mikä helkkarin Elite;Pelit, Tietokonepelit;
Tähtivaeltaja;4;;;2011;Hiltunen, Petri;Keinomaailman reunalla: Bioshock;Pelit, Tietokonepelit, Konsolipelit;
Tähtivaeltaja;1;;;2012;Hiltunen, Petri;Keinomaailman reunalla: Final Fantasy VII;Pelit, Tietokonepelit, Konsolipelit;
Tähtivaeltaja;2;;;2012;Hiltunen, Petri;Keinomaailman reunalla: Assassin's Creed;Pelit, Tietokonepelit, Konsolipelit;
Tähtivaeltaja;3;;;2012;Hiltunen, Petri;Keinomaailman reunalla: Batman: Arkham Asylum;Pelit, Tietokonepelit, Konsolipelit;
Tähtivaeltaja;4;;;2012;Hiltunen, Petri;Keinomaailman reunalla: Dead Space;Pelit, Tietokonepelit, Konsolipelit;
Tähtivaeltaja;1;;;2013;Hiltunen, Petri;Keinomaailman reunalla: Fallout;Pelit, Tietokonepelit, Konsolipelit;
Tähtivaeltaja;4;;;2013;Hiltunen, Petri;Keinomaailman reunalla: Kingdom Hearts;Pelit, Tietokonepelit, Konsolipelit;
Tähtivaeltaja;1;;;2014;Hiltunen, Petri;Keinomaailman reunalla: Mass Effect;Pelit, Tietokonepelit, Konsolipelit;
Tähtivaeltaja;2;;;2014;Hiltunen, Petri;Keinomaailman reunalla: Portal;Pelit, Tietokonepelit, Konsolipelit;
Tähtivaeltaja;4;;;2014;Hiltunen, Petri;Keinomaailman reunalla: Skyrim;Pelit, Tietokonepelit, Konsolipelit;
Tähtivaeltaja;2;;;2015;Hiltunen, Petri;Keinomaailman reunalla: Alien: Isolation;Pelit, Tietokonepelit, Konsolipelit;
Tähtivaeltaja;4;;;2015;Hiltunen, Petri;Keinomaailman reunalla: Middle Earth: Shadow of Mordor;Pelit, Tietokonepelit, Konsolipelit;
Tähtivaeltaja;2;;;2016;Hiltunen, Petri;Keinomaailman reunalla: Mad Max;Pelit, Tietokonepelit, Konsolipelit;
Tähtivaeltaja;4;;;2017;Hiltunen, Petri;Keinomaailman reunalla: Resistance: Fall of Man;Pelit, Tietokonepelit, Konsolipelit;
Tähtivaeltaja;4;;;2018;Hiltunen, Petri;Keinomaailman reunalla: Horizon Zero Dawn;Pelit, Tietokonepelit, Konsolipelit;
Tähtivaeltaja;2;;;1989;Jerrman, Toni;Niin nuori ja osaa jo puhua!;;Toivonen, Sami
Tähtivaeltaja;2;;;1989;Jerrman, Toni;Sami Toivonen - Mies ja kritiikin kannukset;;Toivonen, Sami
Tähtivaeltaja;4;;;2001;Jerrman, Toni;Taru sormusten herrasta -elokuvakirjat;;Tolkien, J.R.R.
Tähtivaeltaja;2;;;1989;Green, Steve;Ilman rajoja - profiili Martin Tudorista;;Tudor, Martin
Tähtivaeltaja;2;;;1992;Pohjola, Pekka;Minä olen Olavi Tulilahti;;Tulilahti, Olavi
Tähtivaeltaja;2;;;1995;Hurtta, Boris;Olavi Tulilahti - taas;;Tulilahti, Olavi
Tähtivaeltaja;3;;;1997;Pohjola, Pekka;Viimeisen kerran (?) Olavi Tulilahti;;Tulilahti, Olavi
Tähtivaeltaja;2;;;2015;Roimola, Ben;Muumien varjosta;;Turtschaninoff, Maria
Tähtivaeltaja;1;;;1991;Jerrman, toni;Hypiksen äiti on Markku Uusitalo;;Uusitalo, Markku
Tähtivaeltaja;1;;;1991;Jerrman, Toni;Mies ja legenda;;Uusitalo, Markku
Tähtivaeltaja;1;;;2016;Leinonen, Anne;Jyrki Vainonen - Unenomaisten näkyjen kirjaaja;;Vainonen, Jyrki
Tähtivaeltaja;4;;;2012;Polvinen, Merja;Catherynne M. Valente - Hirviöiden puolestapuhuja;;Valente, Catherynne M.
Tähtivaeltaja;3;;;2009;Leinonen, Anne;Pure mua! - True Blood rantautuu Suomeen;Vampyyrit, Televisio, TV;
Tähtivaeltaja;2;;;1987;Jerrman, Toni;Vampin verinen valkokangas;Vampyyrit, Elokuvat;
Tähtivaeltaja;2;;;1997;Ågren, Juha;Vampyyrin ikuinen yö;Vampyyrit;
Tähtivaeltaja;3;;;2009;Leinonen, Anne;Vampyyriromansseja;Vampyyrit, Kauhu;
Tähtivaeltaja;2;;;2014;Neuvonen, Sini;Mikä tekee meistä ihmisiä?;;van Rooyen, Suzanne
Tähtivaeltaja;1;;;2007;Halme, Jukka;Jeff VanderMeer - Salatut elämät;;VanderMeer, Jeff
Tähtivaeltaja;4;;;2002;Blommila, Hannu;Olipa kerran Ambergrisissa - Jeff VanderMeerin outo tapaus;;VanderMeer, Jeff
Tähtivaeltaja;4;;;1988;Sinisalo, Johanna;John Varley ja persoonallinen tulevaisuus;;Varley, John
Tähtivaeltaja;2;;;1987;Jerrman, Toni;Nalle Virolainen;Sarjakuvat;Virolainen, Nalle
Tähtivaeltaja;2;;;2005;Hlinovsky, Jan & Halme, Jukka;"""Ei koskaan samaa tarinaa kahdesti""";;Waldrop, Howard
Tähtivaeltaja;2;;;2005;Hlinovsky, Jan & Halme, Jukka;Vaihtoehtoisen maailmanhistorian professori;;Waldrop, Howard
Tähtivaeltaja;3;;;2013;Leinonen, Anne;Helena Waris - Pohjankonnun valtiatar;;Waris, Helena
Tähtivaeltaja;4;;;2001;Blommila, Hannu;Merenneito, jonka aallot hylkäsivät - Peter Watts ja kanadalainen näkökulma;;Watts, Peter
Tähtivaeltaja;4;;;2013;Blommila, Hannu;Tähtivaeltajan kryosohvalla Peter Watts;;Watts, Peter
Tähtivaeltaja;3;;;2006;Halme, Jukka;Taikurin tytär;;Williams, Liz
Tähtivaeltaja;1;;;1996;Lehtonen, Kimmo;Rautahermo Walter Jon Wiliams;;Williams, Walter Jon
Tähtivaeltaja;1;;;1996;Jerrman, Toni;Walter Jon Williams vastaa;;Williams, Walter Jon
Tähtivaeltaja;2;;;1999;Sinisalo, Johanna;Tuomiopäivän kirjan uudelleenfilmatisointi ja Lincolnin unet kellokkaista kartoittamattomalla maaperällä;;Willis, Connie
Tähtivaeltaja;1;;;2012;Blommila, Hannu;Gene Wolfe - Nero susi;;Wolfe, Gene
Tähtivaeltaja;4;;;1996;Veintie, Ari;New York Jack Womackin tapaan;;Womack, Jack
Tähtivaeltaja;2;;;2003;Tenhunen, Eeva-Liisa;Suurenmoinen sanasäveltäjä;;Zivkovic, Zoran
Tähtivaeltaja;3;;;1986;Jerrman, Toni;Kumia ja nahkaa;Sarjakuvat;Äijälä, Veli-Matti
Tähtivaeltaja;3;;;1986;Jerrman, Toni;"Veli-Matti ""Läjä"" Boy Äijälä";Sarjakuvat;Äijälä, Veli-Matti
Tähtivaeltaja;3;;;2002;Jerrman, Toni;Tom Ölander on poissa;;Ölander, Tom
Tähtivaeltaja;1;;;2020;Suntila, Shimo;Emma Newman - Fantasian ja steampunkin kautta avaruuden ääriin, osa 1;;Newman, Emma
Tähtivaeltaja;2;;;2020;Suntila, Shimo;Emma Newman - Fantasian ja steampunkin kautta avaruuden ääriin, osa 2;;Newman, Emma
Tähtivaeltaja;2;;;2020;Jerrman, Toni;Memento mori;Sarjakuvat, Tiitu Takalo;
Tähtivaeltaja;3;;;2020;Jerrman, Toni;N.K. Jemisin - Paremman maailman puolesta;;Jemisin, N.K.
Tähtivaeltaja;3;;;2020;Ranta, Kaisa;Heikki Kännö - Lupa ajatella, lupa valehdella;;Kännö, Heikki
Tähtivaeltaja;3;;;2020;Sisättö, Vesa;Teslapunk ennen ja nyt;Science fiction;
Tähtivaeltaja;4;;;2020;Kuutio, Aleksi;Tom Pollockin lisätty todellisuus;;Pollock, Tom
